Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
og template;9;110;0.00;0.01;66.66;0.00;186000000;0.80,0.66,0.66,1.00,0.80,0.33,0.42,0.52,0.23,0.33,0.42,0.52;5;1770213552
og templates;9;50;0.00;0.01;33.33;0.00;235000000;1.00,0.34,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00;5;1771552151
og template com;12;40;0.00;0.00;0.00;0.00;332000000;1.00,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.00,0.00;;1770286251
vercel/og;35;40;0.00;0.00;0.00;0.00;2580000;0.23,0.00,0.14,0.23,0.52,0.33,0.33,0.14,0.00,0.00,0.00,0.52;;1767175175
vercel og;18;90;0.00;0.00;0.00;0.00;2620000;0.03,0.02,0.02,0.01,0.01,0.01,0.02,0.07,0.03,0.03,0.01,0.01;;1772144138
vercel og;21;90;0.00;0.00;0.00;0.00;2620000;0.03,0.02,0.02,0.01,0.01,0.01,0.02,0.07,0.03,0.03,0.01,0.01;;1772144138
