Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
onchainkit;6;90;0.00;0.00;100.00;0.00;1400000;0.52,0.52,0.66,0.52,0.42,0.42,0.33,0.33,0.33,0.23,0.23,0.23;;1770545052
coinbase quick start resources;63;210;0.00;0.00;0.00;0.00;13200000;1.00;5;1767812900
