Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
next/image;36;1000;0.00;0.00;0.00;0.00;7630000000;0.30,0.24,0.30,0.30,0.65,0.00,1.00,0.00,0.00,0.55,0.24,0.20;5;1769972245
fallback img;12;210;0.00;0.01;0.00;0.00;56700000;0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.04,0.02,0.04,0.30,0.41;;1769398374
fallback image;9;90;0.00;0.01;0.00;0.00;40600000;0.01,0.02,0.04,0.04,0.14,0.05,0.07,0.09,0.04,0.17,0.14,0.32;5;1771369424
