Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
next sanity;5;110;0.00;0.02;100.00;0.00;54700000;0.42,0.42,0.52,0.42,0.52,0.52,0.52,0.33,0.42,0.52,0.42,0.52;;1767720356
next js sanity;4;50;1.32;0.29;0.00;0.00;4250000;0.18,0.18,0.18,1.00,0.36,0.18,0.18,0.18,1.00,1.00,0.18,0.18;5;1770945314
sanity next js;4;90;1.47;0.57;0.00;0.00;5140000;0.35,0.50,0.78,0.78,1.00,0.78,0.50,0.35,0.64,0.78,0.50,0.35;;1770295689
