Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
sza website;10;1300;0.00;0.00;100.00;0.00;42200000;0.44,0.12,0.35,0.08,0.19,0.19,0.10,0.07,0.05,0.03,0.04,0.07;5;1772380255
sza build;12;40;0.00;0.33;0.00;0.00;8300000;1.00,1.00,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18;1,5;1770360103
sza convert;76;50;0.63;0.01;0.00;0.00;52000000;0.03,0.18,0.03,0.23,0.01,0.15,0.23,0.11,0.00,0.01,0.01,0.00;;1768353350
sza company;10;50;4.33;0.03;0.00;0.00;18600000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00;5;1772474190
