Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
gpt 3.5 turbo instruct;25;40;26.56;0.16;0.00;0.00;676000;0.01,0.03,0.02,0.07,0.05,0.07,0.07,0.07,0.05,0.05,0.00,0.02;;1771425037
gpt-3.5-turbo-instruct;20;320;0.00;0.00;0.00;0.00;705000;0.02,0.02,0.02,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1771193792
