Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
this deployment is temporarily paused;6;210;0.00;0.00;100.00;0.00;1340000;0.00,0.66,1.00,0.35,0.66,0.43,0.66,0.35,0.53,0.66,0.66,0.28;5;1769536062
this deployment is temporarily paused.;6;50;0.00;0.00;0.00;0.00;1390000;0.00,1.00,0.28,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;5;1769583726
