Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
slack bolt;4;390;0.00;0.00;100.00;0.00;9230000;0.54,0.54,0.66,0.66,0.54,0.66,0.66,0.81,0.66,0.66,0.81,0.44;;1770967342
next bolt;16;50;2.87;0.05;0.00;0.00;258000000;0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.04,0.00,0.00,0.04,0.02;;1771856672
