Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
qwen ai playground;3;880;0.00;0.00;100.00;0.00;77700;1.00,0.00;;1772298329
qwen3 api;21;210;0.00;0.00;0.00;0.00;4330000;0.00,0.00,0.00,0.00,0.54,0.66,1.00,0.66,0.66,0.54,0.35,0.15;;1772396047
qwen 3 14b;16;90;0.00;0.01;0.00;0.00;1090000;0.00,0.00,0.00,0.00,0.09,1.00,1.00,0.80,1.00,0.52,0.80,0.09;;1771922382
