Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
vercel secure compute;3;70;0.00;0.33;100.00;0.00;61700;0.11,0.11,0.64,0.11,0.64,0.11,0.11,0.64,0.64,0.64,0.64,0.11;;1770472588
secure compute;14;260;8.15;0.51;0.00;0.00;60800000;0.00,0.01,0.01,0.04,0.04,0.81,0.01,0.03,0.05,0.01,1.00,0.00;;1770894500
