Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
next js ai builder;1;30;4.82;0.93;100.00;100.00;10700000;0.00,0.00,0.28,0.14,0.50,0.28,0.14,0.14,1.00,0.14,0.14,0.14;5;1771759526
nextjs ai;8;50;6.73;0.27;0.00;0.00;20800000;0.33,0.66,0.33,0.33,0.33,0.42,0.19,0.09,0.09,0.09,0.09,0.09;;1770763582
